drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB00542	target	P12821	1636	Human	yes	inhibitor
DB00584	target	P12821	1636	Human	yes	inhibitor
DB00616	target	P12821	1636	Human	unknown	inhibitor
DB00691	target	P12821	1636	Human	yes	inhibitor
DB00722	target	P12821	1636	Human	yes	inhibitor
DB00790	target	P12821	1636	Human	yes	inhibitor
DB00881	target	P12821	1636	Human	yes	inhibitor
DB00886	target	P12821	1636	Human	unknown	
DB01180	target	P12821	1636	Human	yes	inhibitor
DB01197	target	P12821	1636	Human	yes	inhibitor
DB01340	target	P12821	1636	Human	yes	inhibitor
DB01348	target	P12821	1636	Human	yes	inhibitor
DB02032	target	P12821	1636	Human	unknown	
DB03740	target	P12821	1636	Human	unknown	
DB08836	target	P12821	1636	Human	unknown	inhibitor
DB09477	target	P12821	1636	Human	yes	inhibitor
DB13166	target	P12821	1636	Human	yes	inhibitor
DB00178	transporter	P46059	6564	Human	unknown	substrate
DB00198	transporter	P46059	6564	Human	unknown	substrate
DB00211	transporter	P46059	6564	Human	unknown	
DB00274	transporter	P46059	6564	Human	unknown	inhibitor
DB00415	target	P46059	6564	Human	unknown	
DB00415	transporter	P46059	6564	Human	unknown	inhibitor
DB00417	target	P46059	6564	Human	unknown	
DB00438	transporter	P46059	6564	Human	unknown	inhibitor
DB00447	transporter	P46059	6564	Human	unknown	inhibitor
DB00456	transporter	P46059	6564	Human	unknown	inhibitor
DB00485	transporter	P46059	6564	Human	unknown	inhibitor
DB00492	transporter	P46059	6564	Human	unknown	substrate
DB00493	target	P46059	6564	Human	unknown	
DB00493	transporter	P46059	6564	Human	unknown	inhibitor
DB00519	transporter	P46059	6564	Human	unknown	substrate
DB00535	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB00542	transporter	P46059	6564	Human	unknown	substrate
DB00567	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB00577	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB00584	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB00671	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB00672	transporter	P46059	6564	Human	unknown	inhibitor
DB00691	transporter	P46059	6564	Human	unknown	substrate
DB00713	target	P46059	6564	Human	unknown	
DB00713	transporter	P46059	6564	Human	unknown	inhibitor
DB00722	transporter	P46059	6564	Human	unknown	substrate
DB00731	transporter	P46059	6564	Human	unknown	inhibitor
DB00790	transporter	P46059	6564	Human	unknown	substrate
DB00833	transporter	P46059	6564	Human	unknown	inhibitor
DB00855	transporter	P46059	6564	Human	unknown	inhibitor
DB00881	transporter	P46059	6564	Human	unknown	substrate
DB00968	transporter	P46059	6564	Human	unknown	inhibitor
DB01000	transporter	P46059	6564	Human	unknown	inhibitor
DB01016	transporter	P46059	6564	Human	unknown	inhibitor
DB01053	target	P46059	6564	Human	unknown	
DB01053	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB01060	transporter	P46059	6564	Human	unknown	inhibitor
DB01095	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB01112	transporter	P46059	6564	Human	unknown	inhibitor
DB01124	transporter	P46059	6564	Human	unknown	inhibitor
DB01140	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB01147	transporter	P46059	6564	Human	unknown	inhibitor
DB01197	transporter	P46059	6564	Human	unknown	inhibitor
DB01212	target	P46059	6564	Human	unknown	
DB01212	transporter	P46059	6564	Human	unknown	inhibitor
DB01235	transporter	P46059	6564	Human	unknown	inhibitor
DB01332	transporter	P46059	6564	Human	unknown	substrate
DB01333	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB01340	transporter	P46059	6564	Human	unknown	substrate
DB01348	transporter	P46059	6564	Human	unknown	substrate
DB01413	transporter	P46059	6564	Human	unknown	inhibitor
DB01415	transporter	P46059	6564	Human	unknown	substrate|inhibitor
DB01610	transporter	P46059	6564	Human	unknown	
DB03424	transporter	P46059	6564	Human	unknown	inhibitor
DB08795	transporter	P46059	6564	Human	unknown	inhibitor
DB08836	transporter	P46059	6564	Human	unknown	
DB00178	transporter	Q16348	6565	Human	unknown	substrate
DB00274	transporter	Q16348	6565	Human	unknown	inhibitor
DB00302	transporter	Q16348	6565	Human	unknown	
DB00415	target	Q16348	6565	Human	unknown	
DB00415	transporter	Q16348	6565	Human	unknown	inhibitor
DB00438	transporter	Q16348	6565	Human	unknown	inhibitor
DB00447	transporter	Q16348	6565	Human	unknown	inhibitor
DB00456	transporter	Q16348	6565	Human	unknown	inhibitor
DB00485	transporter	Q16348	6565	Human	unknown	inhibitor
DB00492	transporter	Q16348	6565	Human	unknown	substrate
DB00493	target	Q16348	6565	Human	unknown	
DB00493	transporter	Q16348	6565	Human	unknown	inhibitor
DB00519	transporter	Q16348	6565	Human	unknown	substrate
DB00535	transporter	Q16348	6565	Human	unknown	inhibitor
DB00542	transporter	Q16348	6565	Human	unknown	substrate
DB00567	transporter	Q16348	6565	Human	unknown	inhibitor
DB00577	transporter	Q16348	6565	Human	unknown	inhibitor
DB00671	transporter	Q16348	6565	Human	unknown	inhibitor
DB00672	transporter	Q16348	6565	Human	unknown	inhibitor
DB00691	transporter	Q16348	6565	Human	unknown	substrate
DB00713	target	Q16348	6565	Human	unknown	
DB00713	transporter	Q16348	6565	Human	unknown	inhibitor
DB00731	transporter	Q16348	6565	Human	unknown	inhibitor
DB00790	transporter	Q16348	6565	Human	unknown	substrate
DB00833	transporter	Q16348	6565	Human	unknown	inhibitor
DB00855	transporter	Q16348	6565	Human	unknown	inhibitor
DB00881	transporter	Q16348	6565	Human	unknown	substrate
DB01000	transporter	Q16348	6565	Human	unknown	inhibitor
DB01016	transporter	Q16348	6565	Human	unknown	inhibitor
DB01053	target	Q16348	6565	Human	unknown	
DB01053	transporter	Q16348	6565	Human	unknown	inhibitor
DB01060	transporter	Q16348	6565	Human	unknown	inhibitor
DB01112	transporter	Q16348	6565	Human	unknown	inhibitor
DB01124	transporter	Q16348	6565	Human	unknown	inhibitor
DB01140	transporter	Q16348	6565	Human	unknown	inhibitor
DB01147	transporter	Q16348	6565	Human	unknown	inhibitor
DB01212	transporter	Q16348	6565	Human	unknown	inhibitor
DB01333	transporter	Q16348	6565	Human	unknown	inhibitor
DB01340	transporter	Q16348	6565	Human	unknown	substrate
DB01348	transporter	Q16348	6565	Human	unknown	substrate
DB01413	transporter	Q16348	6565	Human	unknown	inhibitor
DB01415	transporter	Q16348	6565	Human	unknown	inhibitor
DB01610	transporter	Q16348	6565	Human	unknown	
DB03424	transporter	Q16348	6565	Human	unknown	substrate|inhibitor
DB08795	transporter	Q16348	6565	Human	unknown	inhibitor
DB00180	target	P04150	2908	Human	yes	agonist
DB00223	target	P04150	2908	Human	yes	agonist
DB00240	target	P04150	2908	Human	yes	agonist
DB00253	target	P04150	2908	Human	yes	agonist
DB00288	target	P04150	2908	Human	yes	agonist
DB00324	target	P04150	2908	Human	yes	agonist
DB00351	target	P04150	2908	Human	unknown	agonist
DB00394	target	P04150	2908	Human	yes	agonist
DB00421	target	P04150	2908	Human	unknown	antagonist
DB00443	target	P04150	2908	Human	yes	agonist
DB00547	target	P04150	2908	Human	yes	agonist
DB00588	target	P04150	2908	Human	yes	agonist
DB00591	target	P04150	2908	Human	yes	agonist
DB00596	target	P04150	2908	Human	yes	agonist
DB00620	target	P04150	2908	Human	yes	agonist
DB00635	target	P04150	2908	Human	yes	agonist
DB00663	target	P04150	2908	Human	yes	agonist
DB00687	target	P04150	2908	Human	unknown	agonist
DB00741	target	P04150	2908	Human	yes	agonist
DB00764	target	P04150	2908	Human	yes	agonist
DB00769	target	P04150	2908	Human	yes	agonist
DB00834	target	P04150	2908	Human	yes	antagonist
DB00838	target	P04150	2908	Human	yes	agonist
DB00846	target	P04150	2908	Human	yes	agonist
DB00860	target	P04150	2908	Human	yes	agonist
DB00873	target	P04150	2908	Human	yes	agonist
DB00896	target	P04150	2908	Human	yes	agonist
DB00959	target	P04150	2908	Human	yes	agonist
DB01013	target	P04150	2908	Human	yes	agonist
DB01047	target	P04150	2908	Human	yes	agonist
DB01130	target	P04150	2908	Human	yes	agonist
DB01185	target	P04150	2908	Human	unknown	antagonist
DB01222	target	P04150	2908	Human	yes	antagonist
DB01234	target	P04150	2908	Human	yes	agonist
DB01260	target	P04150	2908	Human	yes	agonist
DB01380	target	P04150	2908	Human	yes	agonist
DB01384	target	P04150	2908	Human	yes	agonist
DB01410	target	P04150	2908	Human	yes	agonist
DB02210	target	P04150	2908	Human	unknown	
DB05423	target	P04150	2908	Human	unknown	
DB06781	target	P04150	2908	Human	yes	agonist
DB08867	target	P04150	2908	Human	yes	antagonist
DB08906	target	P04150	2908	Human	yes	agonist
DB13158	target	P04150	2908	Human	yes	agonist
DB00180	carrier	P08185	866	Human	yes	
DB00240	carrier	P08185	866	Human	unknown	binder
DB00253	carrier	P08185	866	Human	unknown	
DB00324	carrier	P08185	866	Human	unknown	
DB00394	carrier	P08185	866	Human	unknown	binder
DB00588	carrier	P08185	866	Human	unknown	
DB00591	carrier	P08185	866	Human	unknown	binder
DB00596	carrier	P08185	866	Human	unknown	
DB00620	carrier	P08185	866	Human	unknown	binder
DB00648	carrier	P08185	866	Human	unknown	
DB00663	carrier	P08185	866	Human	unknown	binder
DB00741	carrier	P08185	866	Human	unknown	
DB00846	carrier	P08185	866	Human	unknown	binder
DB00860	carrier	P08185	866	Human	unknown	binder
DB00896	carrier	P08185	866	Human	unknown	binder
DB01047	carrier	P08185	866	Human	unknown	binder
DB01384	carrier	P08185	866	Human	unknown	binder
DB01410	carrier	P08185	866	Human	yes	binder
DB05688	carrier	P08185	866	Human	unknown	
DB00181	target	Q9UBS5	2550	Human	yes	agonist
DB00837	target	Q9UBS5	2550	Human	yes	agonist
DB01080	target	Q9UBS5	2550	Human	yes	agonist
DB05010	target	Q9UBS5	2550	Human	unknown	
DB08891	target	Q9UBS5	2550	Human	yes	agonist
DB08892	target	Q9UBS5	2550	Human	yes	agonist
DB00181	target	O75899	9568	Human	yes	agonist
DB05010	target	O75899	9568	Human	unknown	
DB08891	target	O75899	9568	Human	yes	agonist
DB08892	target	O75899	9568	Human	yes	agonist
DB00182	target	Q05940	6571	Human	yes	inhibitor
DB00206	target	Q05940	6571	Human	yes	inhibitor
DB00368	target	Q05940	6571	Human	unknown	binder
DB00386	target	Q05940	6571	Human	yes	inhibitor
DB00865	target	Q05940	6571	Human	yes	inducer
DB01089	target	Q05940	6571	Human	yes	inhibitor
DB01363	target	Q05940	6571	Human	yes	inhibitor
DB01364	target	Q05940	6571	Human	unknown	inhibitor
DB01442	target	Q05940	6571	Human	yes	inhibitor
DB01454	target	Q05940	6571	Human	yes	inhibitor
DB01472	target	Q05940	6571	Human	yes	inhibitor
DB01576	target	Q05940	6571	Human	yes	inducer
DB01577	target	Q05940	6571	Human	yes	inhibitor
DB04844	target	Q05940	6571	Human	yes	inhibitor
DB06706	target	Q05940	6571	Human	yes	inhibitor
DB06714	target	Q05940	6571	Human	yes	
DB00182	target	Q01959	6531	Human	yes	negative modulator
DB00191	target	Q01959	6531	Human	yes	inhibitor
DB00215	transporter	Q01959	6531	Human	unknown	substrate|inhibitor
DB00245	target	Q01959	6531	Human	yes	inhibitor
DB00285	target	Q01959	6531	Human	unknown	inhibitor
DB00289	target	Q01959	6531	Human	unknown	binder
DB00370	target	Q01959	6531	Human	unknown	binder
DB00408	target	Q01959	6531	Human	unknown	binder
DB00422	target	Q01959	6531	Human	yes	inhibitor
DB00454	target	Q01959	6531	Human	unknown	
DB00458	target	Q01959	6531	Human	unknown	
DB00476	target	Q01959	6531	Human	unknown	inhibitor
DB00543	target	Q01959	6531	Human	unknown	binder
DB00579	target	Q01959	6531	Human	yes	inhibitor
DB00721	target	Q01959	6531	Human	yes	inhibitor
DB00726	target	Q01959	6531	Human	unknown	inhibitor
DB00745	target	Q01959	6531	Human	yes	inhibitor
DB00830	target	Q01959	6531	Human	yes	inhibitor
DB00852	target	Q01959	6531	Human	yes	inhibitor
DB00865	target	Q01959	6531	Human	unknown	inhibitor
DB00907	target	Q01959	6531	Human	yes	inhibitor
DB00937	target	Q01959	6531	Human	yes	inhibitor
DB00988	target	Q01959	6531	Human	yes	inducer
DB01104	target	Q01959	6531	Human	unknown	inhibitor
DB01105	target	Q01959	6531	Human	yes	inhibitor
DB01114	target	Q01959	6531	Human	unknown	inhibitor
DB01146	target	Q01959	6531	Human	unknown	inhibitor
DB01149	target	Q01959	6531	Human	unknown	inhibitor
DB01156	target	Q01959	6531	Human	yes	inhibitor
DB01161	target	Q01959	6531	Human	unknown	inhibitor
DB01175	target	Q01959	6531	Human	unknown	inhibitor
DB01255	target	Q01959	6531	Human	yes	inhibitor
DB01363	target	Q01959	6531	Human	yes	negative modulator
DB01442	target	Q01959	6531	Human	yes	negative modulator
DB01454	target	Q01959	6531	Human	unknown	negative modulator
DB01454	transporter	Q01959	6531	Human	unknown	
DB01463	target	Q01959	6531	Human	yes	inhibitor
DB01472	target	Q01959	6531	Human	yes	inhibitor
DB01576	target	Q01959	6531	Human	yes	negative modulator
DB01577	target	Q01959	6531	Human	yes	negative modulator
DB04821	target	Q01959	6531	Human	unknown	
DB04947	target	Q01959	6531	Human	unknown	
DB06148	target	Q01959	6531	Human	unknown	binder
